"Alexandra Polish: Aleksandra (died 20 April 1434 in Płock) was the youngest daughter of Algirdas, Grand Duke of Lithuania, and his second wife, Uliana of Tver."	4	[SPOUSE]
"Alexei Osipov (born March 31, 1938, Belev, Tula oblast, Russia) - well known Russian Orthodox theologian, professor and lecturer from Moscow Orthodox Theological Seminary."	1	[NATIONALITY, EMPLOYEE_OR_MEMBER_OF]
Alf Scott-Hansen (22 December 1903 – 1961) was a Norwegian engineer and film director.	2	[NATIONALITY]
Alfredo Rocco (born 9 September 1875 in Naples – died 28 August 1935) was an Italian politician and jurist.	4	[NATIONALITY, DATE_OF_DEATH]
"All 3 of his sons attended H-F along with his daughter in law Terri (Butler) Bodee and 2 of his grandchildren, Bradley and Colleen Bodee."	4	[CHILD_OF]
"All of the employees will stay on board at its Stevens Point office, said Mike Ansay, chief executive officer of Ansay & Associates."	2	[CEO, EMPLOYEE_OR_MEMBER_OF]
"All securities related activity is conducted through Fundme Securities LLC, a wholly owned subsidiary of CircleUp Network, Inc."	2	[SUBSIDIARY_OF]
"Allan David Bloom (September 14, 1930 – October 7, 1992) was an American philosopher, classicist, and academician."	4	[NATIONALITY]
"Allan Franklin Larsen (April 4, 1919 – March 2, 2005) was a Republican politician from eastern Idaho."	4	[DATE_OF_BIRTH]
"Allan Maurice Ludlam, age 66, died on Thursday, April 3, 2014 at Peninsula Regional Medical Center in Salisbury."	4	[DATE_OF_DEATH]
"Allan R. Taylor, O.C. (born 1932 in Prince Albert, Saskatchewan) is a Canadian banker."	3	[NATIONALITY]
"Allen Ritter (born June 19, 1988), is an American record producer born and raised in Yonkers, NY."	1	[PLACE_OF_RESIDENCE]
"Allen moved to Cleveland, Ohio in 1825, and studied law under judge Samuel Cowles and became a leader of the bar."	1	[PLACE_OF_RESIDENCE]
"Along with Chris Kielsinki and Michal Janek, Frank was a founding member of Epiphany Sacred Arts Guild, and served as its president for ten years."	2	[EMPLOYEE_OR_MEMBER_OF]
"Along with Steve Stapleton, their son, they have built an amazing reputation and carried on a wonderful service for the small town of Gallipolis and the surrounding areas."	1	[CHILD_OF]
"Alongside his son & Vice President of EH Shum Financial Solutions, Mr. Clayton Shum, both are focused on helping people avoid the common mistakes that many pre-retirees & retirees make when planning for their retirement."	3	[CHILD_OF]
"Alonzo Beryl May (1906 in Joplin, Missouri – 1968 in Denver, Colorado) was an American professor of economics at the University of Denver, May earned academic degrees at Kansas State Teachers College, the University of Kansas and the University of Iowa."	2	[EDUCATED_AT]
Also known as A. Orwasher Handmade Bread Inc. it was established in 1916 on 78th Street in the Yorkville area of the New York City borough of Manhattan and it is now one of last vestiges of the thriving immigrant population that lived in that area around the start of the 20th century.	4	[DATE_FOUNDED]
"Altaaqa Global, a subsidiary of Zahid Group, has been selected by Caterpillar Inc. to deliver multi-megawatt turnkey temporary power solutions worldwide."	2	[SUBSIDIARY_OF]
"Although Casanova was Venetian (born April 2, 1725, in Venice, died June 4, 1798, in Dux, Bohemia, now Duchcov, Czech Republic), the book is written in French, which was the dominant language in the upper class at the time."	2	[DATE_OF_DEATH]
"Although Statistik Austria was validated as Austria's institution for statistics research, the organization itself was already founded in 1829 as with the name 'Statistical Bureau'."	2	[DATE_FOUNDED]
Although he was born in Kentucky he moved at the age of 14 with his family to Los Angeles.	2	[PLACE_OF_BIRTH]
Altibox was set up by Southwestern Norwegian multi-utility firm Lyse Energi in 2002 under the name Lyse Tele.	3	[DATE_FOUNDED]
"Alvares is married to Claude Alvares, a known environmental activist and the couple lives in Parra, Goa with their three children, Rahul, Samir and Milind."	1	[SPOUSE, PLACE_OF_RESIDENCE]
"Amado Alonso (13 September 1896, Lerín Navarre, Spain– 26 May 1952, Arlington, Massachusetts) was a Spanish philologist, linguist and literary critic, who became a naturalised citizen of Argentina and one of the founders of stylistics."	2	[NATIONALITY]
"Amado Rigoberto Morales (born July 22, 1947) is a retired male javelin thrower from Puerto Rico, who competed for his native country during the 1970s and the 1980s."	4	[DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Amanda was born and raised in Charleston, South Carolina, and attended Bishop England High School on Daniel Island."	4	[PLACE_OF_RESIDENCE, PLACE_OF_BIRTH]
Ambassador Reddy is married to Madam Sneha Reddy and they have two daughters.	3	[SPOUSE]
"Ambrose Bebb was the grandfather of Conservative Party Member of Parliament (MP) for Aberconwy, Guto Bebb."	3	[POLITICAL_AFFILIATION]
"America West Airlines was a U.S. airline headquartered in Tempe, Arizona."	2	[HEADQUARTERS]
"American Douglas Metals, Inc. was established in 1976 by Dwight Hanny and Stephen Powers in Buffalo, NY."	3	[FOUNDED_BY]
"American Public Media Group, formerly the Minnesota Communications Group, is the non-profit parent organization of Minnesota Public Radio, American Public Media, Southern California Public Radio, and the Fitzgerald Theater."	4	[SUBSIDIARY_OF]
"American Title Service Agency was established in 2004 with primary offices in Scottsdale, Arizona specializing in lender escrow servicing.In October of 2007 the company was acquired by Ron Quain and Chris Hyman, both long term veterans of the title insurance and real estate industries in Maricopa County."	4	[DATE_FOUNDED]
Amman founded the Botanical Garden of the Academy of Sciences on Vasilyevsky Island in St Petersburg in 1735.	1	[DATE_FOUNDED]
Among the most famous horses he race conditioned for Whitney were: Thomas J. Healey retired from training in 1941 after which he served as a steward for the New Jersey State Racing Association.	3	[EMPLOYEE_OR_MEMBER_OF]
"Amy moved to Santa Fe, NM in 2012 and has been pursuing her special interest in teaching relaxing and rejuvenating yoga practices for health and vitality."	3	[PLACE_OF_RESIDENCE]
"An alumnus of Indiana University, Ferguson also holds an MBA from the University of Chicago Graduate School of Business and a law degree from Northwestern University School of Law."	1	[EDUCATED_AT]
"An alumnus of St. Xavier's College, Mumbai, she graduated in law and entered environmental activism."	1	[EDUCATED_AT]
"An imprint of Interscope Geffen A&M Records, its parent company is Universal Music Group, a subsidiary of Vivendi SA."	4	[SUBSIDIARY_OF]
"An only child, he moved at age six with his parents to Muscatine, Iowa, where he graduated from high school in 1942."	1	[PLACE_OF_RESIDENCE]
"Anambra-native Umeh-Akamune is married to fashion designer and former actor Kese Jabari whom she had first met at the University of Benin; together they have four children, including a set of twins."	4	[SPOUSE]
"Anatoli Ilych Vasiliev (Russian: Анато́лий Ильи́ч Васи́льев; 18 March 1917, Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, who lived and worked in Leningrad."	4	[NATIONALITY, PLACE_OF_RESIDENCE, DATE_OF_BIRTH]
"Andreas Freytag (born October 23, 1962 in Kiel, Schleswig-Holstein) is a German economist."	3	[NATIONALITY, DATE_OF_BIRTH, PLACE_OF_BIRTH]
"Andrew Parfitt (born October 1958, Bristol) is the Executive Director of Talent for ad agency Saatchi & Saatchi."	2	[PLACE_OF_BIRTH]
"Andrew R. Brodbeck (April 11, 1860 – February 27, 1937) was a Democratic member of the U.S. House of Representatives from Pennsylvania."	1	[POLITICAL_AFFILIATION]
"Andrew Scott Peterson (born June 11, 1972 in Greenock, Scotland) is a retired American professional football player who played four games with the National Football League's Carolina Panthers during its expansion year in 1995."	3	[DATE_OF_BIRTH]
"Andrew Stuart ""Andy"" Tanenbaum (sometimes referred to by the handle ast) (born March 16, 1944) is an American computer scientist and professor emeritus of computer science at the Vrije Universiteit, Amsterdam in the Netherlands."	3	[EMPLOYEE_OR_MEMBER_OF]
"Andriy Vitoshynskyi (Ukrainian: Андрій Вітошинський; born 21 February 1981 in Ukrainian SSR, Soviet Union) is a Ukrainian footballer who has played for Ukrainian Premier League club FC Zakarpattia Uzhhorod."	4	[PLACE_OF_BIRTH]
"Andrzej Kajetan Wróblewski (Polish pronunciation: Vrooblevski, born 1933 in Warsaw) – Polish physicist, ordinary professor doctor habilitatus (since 1971), dean of the Physics Department Warsaw University (1986–1989), Rector of the Warsaw University (1989–1993), President of the Academic Council of the Institute for the History of Science, Polish Academy of Sciences."	4	[EMPLOYEE_OR_MEMBER_OF, NATIONALITY, PLACE_OF_BIRTH, DATE_OF_BIRTH]
"Andrzej Kremer (8 August 1961 in Kraków – 10 April 2010) was a Polish lawyer and diplomat, the Deputy Minister of Foreign Affairs of Poland."	2	[NATIONALITY]
"Aneurin Bevan (15 November 1897 – 6 July 1960), often known as Nye Bevan, was a Welsh Labour Party politician who was the Minister for Health in the UK from 1945 to 1951."	1	[POLITICAL_AFFILIATION]
Anna Wierzbicka [ˈanna vʲɛʐˈbʲitska] (born 10 March 1938 in Warsaw) is a Polish linguist currently working at the Australian National University in Canberra.	4	[HEADQUARTERS, DATE_OF_BIRTH, EMPLOYEE_OR_MEMBER_OF]
"Annan and the United Nations were the co-recipients of the 2001 Nobel Peace Prize ""for their work for a better organized and more peaceful world."""	2	[EMPLOYEE_OR_MEMBER_OF]
"Annan quit after becoming frustrated with the UN's lack of progress with regard to conflict resolution, stating that ""when the Syrian people desperately need action, there continues to be finger-pointing and name-calling in the Security Council""."	2	[EMPLOYEE_OR_MEMBER_OF]
"Anne Casimir Pyrame de Candolle (20 February 1836, Geneva – 3 October 1918, Chêne-Bougeries) was a Swiss botanist, the son of Alphonse Pyrame de Candolle."	2	[CHILD_OF]
Anne Leinonen studied geography at Helsinki University.	3	[EDUCATED_AT]
Anthony Fleming is an American television actor who is probably best known for his role as Trumpets on Fox's television series Prison Break.	1	[NATIONALITY]
"Antoni Maria Badia i Margarit (May 30, 1920 – November 16, 2014) was a Spanish Catalan linguist and philologist who has done studies on grammar and history of Catalan language."	4	[NATIONALITY, DATE_OF_BIRTH]
António Dias Cardoso (1933 – 24 June 2006) served as the President of the Democratic Movement of Angola until he joined the MPLA in 1975.	2	[POLITICAL_AFFILIATION]
Anupam co-founded Occams Advisory in 2011 and has served as the CEO since 2012.	3	[CEO, DATE_FOUNDED, FOUNDED_BY]
"Apostle Kojo Sarfo (also spelt Safo) is a Ghanaian pastor, philanthropist, entrepreneur, innovator and inventor., He was born on 6 August 1948 at Bekwai in the Ashanti Region of Ghana."	4	[NATIONALITY]
"Appointed by Asa Gray as assistant in the Gray Herbarium of Harvard University in 1873, he later became its curator, a position he maintained until his death."	1	[EMPLOYEE_OR_MEMBER_OF]
"April 2016 we purchased Critter Care Plus and moved from Carrollton, VA to Carrollton, GA."	4	[PLACE_OF_RESIDENCE]
"Archer Financial Services Inc. ('AFS') is a wholly owned subsidiary and Guaranteed Introducing Broker of ADM Investor Services, Inc. ('ADMIS')."	4	[SUBSIDIARY_OF]
"Arieh Warshel (Hebrew: אריה ורשל; born November 20, 1940) is an Israeli-American biochemist and biophysicist."	4	[DATE_OF_BIRTH]
"Armand Jean-François (born March 7, 1874 in Grand-Bourg, Guadeloupe, and died September 22, 1938) was a politician from Guadeloupe who served in the French National Assembly from 1924-1928 ."	1	[DATE_OF_DEATH]
"Arnout Henricus Elisabeth Maria ""Nout"" Wellink (born 27 August 1943 in Bredevoort, Netherlands) is a Dutch economist and former central banker."	1	[PLACE_OF_BIRTH]
